brand,price,ratingCount,avg_rating
The Roadster Lifestyle Co Women Black Denim Shorts,1699,0,0
Roadster Women Pink & Brown Camouflage Print Padded Jacket,3599,8,4.75
The Roadster Lifestyle Co Women Charcoal High-Rise Denim Shorts,1699,0,0
Roadster Women Blue Skinny Fit Stretchable Jeans,2299,103,4.184466019
The Roadster Lifestyle Co Women Grey Wide Leg Stretchable Jeans,2999,0,0
The Roadster Lifestyle Co Women Rust Orange Printed Slouchy Fit Cropped Regular Trousers,2499,4,4.5
Roadster Green Ruffles Top,899,24,4.458333333
Roadster Women Blue Dropped Yoke Slim Fit Mid-Rise Clean Look Jeans With A Belt,2499,0,0
Roadster Women Lavender Solid Crop Pullover Sweater,1999,118,4.525423729
Roadster Women Chic Brown Solid Biker Jacket,5499,0,0
Roadster Women Navy Blue Solid Straight Fit Skirt,2599,16,3.875
Roadster Women Blue Contrast High-Rise Crop Boyfriend Fit Clean Look Stretchable Jeans,2499,633,4.116903633
The Roadster Lifestyle Co Women Green Joggers,2699,0,0
The Roadster Lifestyle Co Women Blue Washed High-Rise Denim Shorts With A Belt,1999,0,0
Roadster Women Blue Shaded Casual Denim Jacket,3199,0,0
Roadster Women Deep Navy Blue Solid Denim Trucker Jacket,3699,0,0
Roadster Women Indigo Shaded Mid Rise Casual Shorts,1899,0,0
Roadster Women Grey Solid Denim Trucker Jacket,3699,0,0
Roadster Women Maroon Ribbed Co-Ord Set,2099,58,4.379310345
Roadster Women Olive Green Self-Design Co-ord Set,2899,149,4.496644295
Roadster Women Lavender & White T-shirt with Skirt,2699,34,4.470588235
Roadster Women Black Flared High-Rise Light Fade Stretchable Jeans,2699,6,2.333333333
Roadster Women Rust Orange & Black Pure Cotton Solid T-shirt with Joggers,2199,100,3.95
Roadster Women Charcoal Grey Pure Cotton Mid rise Slouchy Jogger Jeans,1899,0,0
Roadster Women Navy Blue Solid Bell Sleeves Top,899,157,3.694267516
Roadster Women Grey Slouchy Fit Mid-Rise Acid Wash Stretchable Jeans,2499,5,4
Roadster Women Green Solid Mid Rise Flared Trousers,2499,0,0
Roadster Women Green Self Design Pullover Sweater,1999,62,4.338709677
The Roadster Lifestyle Co Women Blue High-Rise Denim Shorts,1999,0,0
Roadster Women Green Self Design Acrylic Pullover,1699,239,4.087866109
The Roadster Lifestyle Co Womne White Ribbed High Neck Top With Zipper Detail,1299,45,4.644444444
Roadster Women Black Solid Flared Trousers,2499,0,0
Roadster Lavender Ribbed Round NeckTop,1299,27,4.407407407
The Roadster Lifestyle Co Women Black Solid Sweater,1699,296,4.472972973
Roadster Women Chic Brown Self-Design T-shirt with Shorts,1899,22,4.045454545
Roadster Women Olive Green Loose Fit High-Rise Shorts,1899,0,0
Roadster X DISCOVERY ADVENTURES Women Navy Blue Denim Shorts,2499,0,0
Roadster Red Ribbed Fitted Crop Top,999,214,4.289719626
The Roadster Lifestyle Co. Women Black Light Fade Flared Stretchable Jeans,2199,0,0
Roadster Women Pink Ribbed Pullover,1299,121,4.289256198
Roadster Women Lavender Sweater with Skirt,2499,30,4
The Roadster Lifestyle Co Blue Jogger Fit Basic Denim Cropped Jumpsuit with Waist Tie-Ups,2599,23,4.043478261
The Roadster Lifestyle Co Women Blue Boyfriend Fit High-Rise Jeans,2499,7,3.857142857
Roadster Women Blue Dropped Yoke Slim Fit Mid-Rise Light Fade Acid Wash Jeans With A Belt,2499,6,4
Roadster Women Black Solid Cargo Joggers,2199,0,0
Roadster Women Maroon Self- Design Top,899,1602,4.026841448
The Roadster Lifestyle Co Women Coral Self Design Co-Ord Set,1799,46,4.456521739
Roadster Women Lavender Ribbed Wrap Top with Trousers,2399,20,4.4
Roadster Women Peach-Coloured Drop-Shoulder Sleeves Solid Sweatshirt,799,362,4.091160221
The Roadster Lifestyle Co Blue Pure Cotton Solid Belted Wide Leg Jumpsuit,2599,26,3.923076923
Roadster Women Navy Blue & White Striped High Neck Regular Top,1499,19,4.842105263
Roadster Women Green Printed Co-Ord Set,2599,417,4.350119904
Roadster Women Coral Red Printed Co-Ord Set,2599,460,4.37826087
The Roadster Lifestyle Co Women Rose Slim Fit High-Rise Stretchable Jeans,2499,7,4.571428571
Roadster Women Green Solid Leisure Set Co-Ords,2599,325,4.476923077
Roadster Women Mauve Solid Pure Cotton Hooded Sweatshirt,1599,26,4.692307692
The Roadster Lifestyle Co Women Puple Self Design Co-Ord Set,1899,36,4.611111111
Roadster Women Pink Pure Cotton Wide Leg High-Rise Jeans,2599,2,3
Roadster Women Blue Pure Cotton Slouchy Fit High-Rise Jeans,2499,0,0
The Roadster Lifestyle Co White Solid Casual Wrap Top,1299,27,4.444444444
Roadster Women Pink Velour Embroidered Sweatshirt,1399,36,4.055555556
The Roadster Lifestyle Co Women Blue Skinny Fit Stretchable Jeans,1699,108,4.287037037
Roadster Women Dusty Pink Solid Cropped Sweatshirt,1499,7,4.714285714
Roadster Women Maroon Solid Joggers Jumpsuit,2499,38,3.578947368
Roadster Women Rose Pink Denim Pure Cotton Shorts,1899,0,0
The Roadster Lifestyle Co Women Light Blue High-Rise Denim Shorts With A Belt,1999,0,0
Roadster Women Olive Green Ribbed High Neck Zip Detail Top,1299,10,3.6
Roadster Women Mustard Yellow Co-Ord Set,2399,189,4.343915344
Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1899,168,4.178571429
Roadster Women Black Solid Shorts,999,0,0
The Roadster Lifestyle Co Women Cream Denim Straight Skirt With Buckle Clips,2399,0,0
The Roadster Lifestyle Co Women Navy Blue Straight Fit High-Rise Light Fade Cotton Jeans,2499,0,0
Roadster Women Lavender Pleated Joggers,1599,22,3.772727273
Roadster Women Pink & Grey Camouflage Printed T-shirt with Joggers,2399,206,4.194174757
The Roadster Lifestyle Co Women Blue Slim Fit Low Distress Mid-Rise Stretchable Jeans,3299,0,0
The Roadster Lifestyle Co Women Mauve Joggers,2799,64,3.890625
Roadster Women Teal Blue Ribbed Co-Ords,2199,107,4.373831776
Roadster Women Black & Cream-Coloured Self Striped Pullover Sweater,1999,177,4.259887006
Roadster Women Black Solid Top,799,1406,4.242532006
Roadster Women Olive Green & Beige Colourblocked Two-Piece Co-ords,2499,52,4.461538462
Roadster Women Lavender Solid Joggers Trousers,2599,0,0
The Roadster Lifestyle Co Women Red Straight Fit High-Rise Peg Trousers,2699,0,0
Roadster Women Lovely Olive Solid Co-Ord Set Dress,2699,15,4.533333333
The Roadster Lifestyle Co Women Red  Ribbed High Neck Top With Zipper Detail,1299,6,4.166666667
Roadster Women Mauve Solid Knitted Midi Co-Ordinate Sets,3199,45,4.666666667
The Roadster Lifestyle Co Women Blue High-Rise Denim Shorts,2199,0,0
Roadster Green Ribbed Crop Top,1399,34,4.617647059
Roadster Women Light Blue A-Line Tiered Denim Skirt With Smocked Waistband & Frayed Hem,1799,0,0
Roadster Women Charcoal Grey Pure Cotton Hooded Denim Jacket,2999,10,4.7
Roadster Women Stylish Black Solid Biker Jacket,5499,40,4
Roadster Women Maroon Solid Basic Jumpsuit,2199,44,4.113636364
Roadster Women Navy Blue Grey Striped Bomber Jacket,3999,42,4.5
Roadster Women Blue Solid Denim Trucker Jacket,3199,0,0
Roadster Women Green Wrap Crop Top,1099,10,4.3
The Roadster Lifestyle Co Blue Solid Jogger Fit Basic Denim Jumpsuit,2599,73,4.082191781
Roadster Women Beige Solid Longline Sherpa Jacket,4799,22,4.045454545
Roadster Women Chic Brown Solid Biker Jacket,5499,27,4.111111111
Roadster Women Olive Green Pure Cotton Solid Basic Jumpsuit,2099,48,4.375
Roadster Women Peach-Coloured Solid Padded Jacket,3599,343,3.909620991
Roadster Women Black Hooded Fur Jacket,4999,62,4.35483871
Roadster Women Black Solid Cut-Out Fitted Crop Top,1099,29,4.620689655
Roadster Women Green High-Low Longline Top,2199,9,4.222222222
Roadster Women Deep Mustard Solid Ruched Top,1399,22,4.454545455
The Roadster Lifestyle Co Blue Denim A-Line Skirt with Smocked Waistband & Frayed Hem,1799,0,0
Roadster Women Mustard Yellow Ribbed Longline Pullover,2199,36,4.388888889
The Roadster Lifestyle Co Lavender Solid Casual Wrap Top,1299,57,4.438596491
Roadster Women Olive Green Printed Top,999,664,4.115963855
Roadster Women Blue Solid Cropped Denim Jacket,2499,148,4.513513514
Roadster Women Green Solid Tailored Jacket,2999,46,3.913043478
The Roadster Lifestyle Co Women Blue Solid Denim Jacket,2899,269,4.289962825
Roadster Women Navy Blue & Maroon Colourblocked Padded Jacket,2999,52,4.384615385
Roadster Women Burgundy Convertible Jacket with Detachable Sleeves,4999,21,4.523809524
Roadster Women Burgundy Solid Puffer Jacket with Applique Detail,2999,345,3.849275362
Roadster Women Grey & White Faux Fur Bomber Jacket,4599,46,4.543478261
Roadster Women Light Blue Solid Stand-Collar Denim Jacket,2999,11,4.636363636
Roadster Maroon Cowl Neck Smocking Top,1399,0,0
Roadster Women Olive Green Solid Padded Jacket,3299,176,3.880681818
Roadster Women Maroon Solid Quilted Hooded Jacket,3999,15,4.133333333
Roadster Women Blue Narrow Wide Leg High-Rise Clean Look Stretchable Jeans,2299,3557,4.184143942
Roadster Women Olive Green Solid Bomber Jacket,3999,34,4.264705882
Roadster Women Green Grey Colourblocked Padded Jacket,3599,38,4.184210526
Roadster Women Green Solid Crop Quilted Jacket,3899,28,4.357142857
Roadster Women Blue Washed Taping Detail Denim Jacket,2799,44,4.636363636
Roadster Women Mauve Ribbed Top,1499,38,4.447368421
Roadster Women Navy Blue Flared Fit High-Rise Clean Look Stretchable Jeans,2499,716,4.393854749
Roadster Women Pink Bomber Jacket,3999,46,4.586956522
Roadster Women Black Boyfriend Fit Mid Rise Clean Look Stretchable Jeans,2699,29,4.034482759
Roadster Women Stunning Blue High-Rise Jogger Cropped Stretchable Jeans,1999,137,3.839416058
Roadster Women Blue Flared Mildly Distressed Light Fade Jeans,2399,75,4.24
The Roadster Lifestyle Co Blue Solid Pure Cotton Top,1099,14,3.5
Roadster Women Blue Wide Leg High-Rise Mildly Distressed Stretchable Jeans,2399,107,4.439252336
Roadster Women Grey & Green Colourblocked Bomber,3899,127,4.464566929
Roadster Women Blue Wide Leg Stretchable Jeans,2299,215,4.172093023
Roadster Women Rust Orange Antiviral Finish Solid Tailored Jacket,3399,86,4.209302326
Roadster Women Blue Straight Fit Mid-Rise Clean Look Stretchable Cropped Jeans,2099,260,4.465384615
Roadster Women Grey Skinny Fit Mid-Rise Low Distress Stretchable Jeans,2499,539,4.163265306
The Roadster Lifestyle Co Women Blue Skinny Fit Mid-Rise Mildly Distressed Stretchable Cropped Jeans,2199,447,4.046979866
Roadster Women Sea Green Ribbed Crop Top,1099,24,4.208333333
The Roadster Lifestyle Co Women Blue Super Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans,1399,459,4.126361656
Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1699,213,4.164319249
Roadster Women Pink & Purple Camouflage Print Cropped Hooded Tailored Jacket,4299,38,4.315789474
Roadster Women Black Skinny Fit High-Rise Clean Look Stretchable Jeans,1699,297,3.750841751
Roadster Women Blue Skinny Fit Mid-Rise Stretchable Jeans,1799,41,3.585365854
The Roadster Lifestyle Co Women Blue Wide Leg Stretchable Jeans,2699,29,4.448275862
Roadster Women Blue Regular Fit Flared Mid-Rise Clean Look Stretchable Jeans,2199,145,4.275862069
Roadster Women Alluring Grey High-Rise Boyfriend Fit Stretchable Jeans,2399,113,3.902654867
Roadster Women Blue Bootcut Mid-Rise Clean Look Stretchable Jeans,1699,183,4.136612022
Roadster Women Blue Solid Light Fade Stretchable Jeans,2599,38,4.026315789
Roadster Women Blue Boyfriend Fit High-Rise Light Fade Stretchable Jeans,2399,47,4.29787234
Roadster Women Blue Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans,1699,1223,4.11529027
Roadster Women Peach-Coloured Straight Fit Stretchable Jeans,2599,17,4
The Roadster Lifestyle Co Women Mustard Yellow & Black Checked Cardigan,1699,246,4.329268293
Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1799,219,4.03196347
Roadster Women Stunning Blue Straight Fit Stretchable Jeans,2599,52,4.211538462
Roadster Women Blue Skinny Fit Light Fade Stretchable Cropped Jeans,1999,30,4.133333333
Roadster Women Alluring Grey Mid-Rise Boyfriend Fit Stretchable Jeans,2599,49,4.346938776
Roadster Women Blue Regular Fit Mid-Rise Clean Look Jeans,2299,118,4.372881356
Roadster Women Pink  & Grey Colourblocked Padded Jacket with Detachable Hood,3999,33,4.606060606
Roadster Women Mustard Yellow Solid Hooded Tailored Jacket,3999,171,4.035087719
Roadster Women Blue Solid Longline Denim Shacket,2899,16,4.125
The Roadster Lifestyle Co Women Peach-Coloured Solid Puffer Jacket,3699,876,4.315068493
Roadster Women Black & Maroon Striped Detachable Hood Padded Jacket,3599,23,4.086956522
Roadster Women Blue Solid Denim Jacket,2499,554,4.42599278
Roadster Women Red Solid Padded Jacket,2999,670,4.16119403
Roadster Women Stylish Black Solid Denim Trucker Jacket,2899,32,4.53125
Roadster Women Stylish Black Solid Velvet Jacket,4799,56,4.553571429
Roadster Adobe Rose Pink Solid Round Neck Cap Sleeves Knitted Tank Regular Top,799,5,4.2
Roadster Women Blue Solid Stand-Collar Denim Jacket,2999,7,4.142857143
Roadster Women Charming Maroon Solid Knitted Top,1899,8,4
The Roadster Lifestyle Co Women Off-White Solid Regular Top,799,9,4.111111111
Roadster Women Stylish Black High-Rise Bootcut Stretchable Jeans,2399,241,4.394190871
Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,1699,1924,3.947505198
Roadster Women Blue Flared Jeans,2199,44,4.136363636
The Roadster Lifestyle Co Women Blue Slouchy Fit High-Rise Light Fade Stretchable Jeans,2599,12,4.25
Inddus Peach-Coloured & Beige Unstitched Dress Material,5799,145,4.068965517
Inddus Women Dusty Pink Solid Semi-Stitched Lehenga & Unstitched Blouse with Dupatta,6549,636,3.985849057
Inddus Teal Blue Solid Accordian Pleat Ruffles Saree with Embroidered Blouse,4399,580,4.45
Inddus Lavender & Gold-Toned Banarasi Cotton Unstitched Dress Material,5799,0,0
Inddus Purple & Golden Silk Blend Woven Design Banarasi Saree,4699,1644,4.472019465
Inddus Stylish Multi Woven Design Unstitched Lehenga Choli with Dupatta,8499,35,4.171428571
Inddus Women Tranquil Teal Printed Top with Solid Skirt,7399,17,4.588235294
Inddus Women Dusty Pink Printed Co-Ords,6899,8,3.125
Inddus Solid Saree with Embellished Border,3999,40,4.15
Inddus Women Taupe Solid Top With Palazzos,5599,0,0
Inddus Magenta Pink Solid Silk Blend Embroidered Border Saree,4999,1590,4.375471698
Inddus Women Red Embroidered Kurta with Trousers & Dupatta,5899,1327,4.1213263
Inddus Yellow Embroidered Semi-stitched Lehenga Choli With Dupatta,7999,0,0
Inddus Green Embellished Semi-Stitched Lehenga & Blouse with Dupatta,5199,198,3.777777778
Inddus Women Attractive Peach Solid Top with Palazzos,5699,0,0
Inddus Pink Sheer Net Ruffle Dupatta,1099,74,4.216216216
Inddus Beautiful Teal Woven Design Semi-stitched Lehenga Choli With Dupatta,6799,0,0
Inddus Women Wine Self Design Anarkali Kurta with Printed Organza Dupatta,5999,150,4.366666667
Inddus Orange & Gold-Toned Unstitched Dress Material,5999,0,0
Inddus Maroon Solid Ruffled Saree,4399,109,4.385321101
Inddus Women Stylish Black Embellished Top with Solid Palazzos,6299,0,0
Inddus Maroon & Golden Unstitched Dress Material,5999,0,0
Inddus Women Cream-Coloured & Green Floral Printed Ethnic Crop Top,3099,29,4.310344828
Inddus Red & Gold-Toned Woven Design Silk Blend Patola Saree,4399,6,3
Inddus Burgundy Solid Ruffle Saree,3949,503,4.343936382
Inddus Black & White Printed Satin Saree,4399,25,4.44
Inddus Women Black Solid Stretchable Saree Blouse,1199,396,4.131313131
Inddus Red Silk Blend Fringed Bardot Crop Top,1999,1200,4.213333333
Inddus Red & Golden Sequinned Net Dupatta with Ruffled Border,1299,15,4.2
Inddus Lavender Solid Net Saree With Embroidery,3599,361,4.144044321
Inddus Pink Printed Ruffle Saree,4499,527,4.185958254
Inddus Women Purple Solid Kurta with Trousers & Dupatta,5999,483,4.233954451
Inddus Wine-Coloured & Golden Sequinned Net Saree,4999,13,3.923076923
Inddus Sea Green & Beige Embroidered Unstitched Lehenga & Blouse with Dupatta,15999,2,5
Inddus Purple Embroidered Net Celebrity Saree,6399,193,3.958549223
Inddus Elegant Blue Printed Unstitched Lehenga Choli with Dupatta,6699,0,0
Inddus Black Solid Organza Saree with Tie & Dye Blouse,4799,23,3.913043478
Inddus Women Pink Embroidered Kurta with Palazzos & Dupatta,6999,602,4.26744186
Inddus Women Stylish Black Printed Top with Solid Trousers,3799,0,0
Inddus Women Mustard  Yellow & Blue Tropical Printed Top & Palazzo with Jacket,5899,4,3.25
Inddus Women Green Embroidered Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,16999,0,0
Inddus Mauve Solid Net Dupatta with Ruffled Border,1599,15,4.066666667
Inddus Purple Embroidered Sequinned Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,7499,14,3.785714286
Inddus Women Elegant Mauve Solid Top with Palazzos,6399,0,0
Inddus Women Gorgeous Green Printed Top with Solid Skirt,6899,8,3.75
Inddus Women Blue Woven Design Top & Solid Palazzos with Jacket,6799,0,0
Inddus Pink Floral Saree,3999,0,0
Inddus Women Beige Embroidered Top,3099,18,3.444444444
Inddus Navy Blue & Golden Solid Saree,3399,26,4.5
Inddus Women Teal Blue Embellished Tunic,2999,0,0
Inddus Women Elegant Lavender Embellished Top with Solid Palazzos,6299,0,0
Inddus Black Cotton Stretchable Solid Saree Blouse,1199,190,4.310526316
Inddus Navy Blue Floral Beads and Stones Satin Saree,6599,0,0
Inddus Women Burgundy Printed Co-Ords With Shrug,6899,6,2.166666667
Inddus Women Gorgeous Red Embellished Top with Solid Palazzo,4999,41,3.097560976
Inddus Women Black Georgette Kurti with Embroidered Sharara & Dupatta,8499,266,4.330827068
Inddus Women Gorgeous Green Printed Top with Solid Skirt,7399,0,0
Inddus Pretty Purple Woven Design Semi-stitched Lehenga Choli With Dupatta,6499,0,0
Inddus Women Red Ethnic Motifs Embroidered Regular Sequinned Kurta with Sharara & With Dupatta,7499,202,4.242574257
Inddus Blue Banarasi Block Print Cotton Semi-Stitched Lehenga Choli,8399,0,0
Inddus Stylish Black Printed Unstitched Lehenga Choli with Dupatta,5999,0,0
Inddus Women Orange & Beige Striped Top with Skirt,6899,334,4.21257485
Inddus Woven Design Silk Blend Kurta Set,5999,39,4.333333333
Inddus Women Elegant Lavender & White Tie & Dye Tiered Top with Skirt,7899,16,4.6875
Inddus Women Navy Blue Printed Top with Skirt,5099,38,3.710526316
Inddus Women Mustard Yellow & Red Woven Design Kurta with Trousers,2699,879,4.153583618
Inddus Classic Mustard Printed Semi-Stitched Lehenga Choli with Dupatta,5599,0,0
Inddus Women Black & Golden Embroidered Top with Skirt,6499,17,4.352941176
Inddus Women Maroon Solid Tunic Tunic,1899,6,4
Inddus Women Blue & White Solid Top with Trousers & Printed Kaftan Jacket,4099,21,3.952380952
Inddus Women Orange Solid Embellished Detail Crop Top with Woven Design Skirt,8099,30,3.466666667
Inddus Women Peach-Coloured & Red Printed Top with Palazzos,7999,13,4.538461538
Inddus Women Black & Golden Embroidered Top with Palazzos,7899,14,4
Inddus Pink & Peach-Coloured Floral Organza Saree,4099,29,4.172413793
Inddus Women Gold-Toned Silk Blend Embroidered Crop Top,2599,12,3.916666667
Inddus Women Magenta Embellished Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,16999,0,0
Inddus Rose Saree with Embroidered border,3999,0,0
Inddus Teal Blue Solid Net Saree with Embellished Border,5399,174,4.281609195
Inddus Women Burgundy & White Floral Embroidered Thread Work Georgette Kurta,3299,11,3.636363636
Inddus Maroon Ethnic Motifs Sequinned Net Saree,4999,5,3.4
Inddus Gorgeous Green Unstitched Lehenga Choli with Dupatta,7499,0,0
Inddus Navy Blue Woven Design Semi-stitched Lehenga Choli With Dupatta,6499,0,0
